r,z,u_r,u_z,u_swirl,p,T
0.186757105,0.133595261,-0.00303758967,-0.000886799404,0.0614664393,-0.874823958,1708.15388
0.186862843,0.0213559743,0.00620590748,-0.000456738689,-0.044502642,-3.94446401,1719.73931
0.186925165,0.132058033,-0.00333020967,-0.00100004257,0.0583238202,-0.824389923,1709.75909
0.187010997,0.0195897299,0.00606638093,-0.000395189974,-0.0456886516,-3.96224884,1720.0258
0.187048911,0.0803647536,-0.00239361008,-0.00235308571,-0.00589812458,-2.40627538,1727.89893
0.187105309,0.13041027,-0.00362597965,-0.00111966966,0.0550696243,-0.782496844,1711.4082
0.187149212,0.0179419674,0.00588747068,-0.000340190116,-0.0468011863,-3.98027883,1720.37284
0.187278156,0.0164047389,0.00567546922,-0.000291351975,-0.0478444539,-3.99893378,1720.76606
0.187298406,0.128644026,-0.00391995884,-0.00124465563,0.0517040261,-0.750743402,1713.09057
0.18739845,0.0149706296,0.00543620921,-0.000248161846,-0.0488223887,-4.01826104,1721.19252
0.187505387,0.12675078,-0.00420626221,-0.00137365221,0.0482278597,-0.730827174,1714.79249
0.187510675,0.0136327222,0.00517503321,-0.000210146143,-0.0497386985,-4.03822284,1721.64093
0.187591964,0.075,-0.00141641663,-0.00222859876,-0.0103863316,-2.64070946,1727.57826
0.187615371,0.0123845633,0.00489678046,-0.000176844814,-0.0505968973,-4.05872639,1722.10167
0.187713044,0.0112201325,0.00460579035,-0.000147817049,-0.0514003268,-4.07965246,1722.56676
0.187727251,0.124721401,-0.00447803144,-0.00150495848,0.0446427056,-0.724508214,1716.49697
0.187804165,0.0101338132,0.00430591671,-0.000122642069,-0.0521521706,-4.1008628,1723.02967
0.187889174,0.00912036556,0.00400054977,-0.000100924046,-0.0528554633,-4.12221239,1723.48523
0.187965069,0.1225461,-0.00472743787,-0.00163650562,0.0409509999,-0.733556476,1718.18362
0.18796848,0.00817490128,0.00369264332,-8.22938883e-05,-0.0535130973,-4.14356012,1723.92945
0.188042466,0.00729285993,0.00338474557,-6.64097208e-05,-0.0541278266,-4.16477395,1724.3593
0.188111489,0.00646998704,0.00307903182,-5.29570664e-05,-0.0547022709,-4.18573423,1724.77263
0.188135018,0.0696352464,-0.00036800932,-0.00208093802,-0.0145963057,-2.86405332,1727.06055
0.188175882,0.0057023135,0.00277733748,-4.16484936e-05,-0.055238918,-4.20633556,1725.16795
0.188219987,0.120214384,-0.00494571085,-0.00176582575,0.037156159,-0.759698148,1719.82889
0.188235955,0.00498613648,0.00248119087,-3.22228302e-05,-0.0557401274,-4.22648753,1725.54436
0.188291999,0.00431800152,0.00219184502,-2.44440074e-05,-0.056208133,-4.2461147,1725.90142
0.188344283,0.00369468589,0.00191030799,-1.80997227e-05,-0.0566450468,-4.26515576,1726.23903
0.18839306,0.00311318307,0.00163737152,-1.29997919e-05,-0.0570528624,-4.283563,1726.55739
0.188438565,0.0025706882,0.00137363748,-8.974992e-06,-0.0574334594,-4.30130046,1726.8569
0.188481017,0.00206458457,0.00111954243,-5.87300289e-06,-0.0577886071,-4.31834576,1727.13813
0.188493234,0.117715008,-0.00512321572,-0.00189016216,0.0332627008,-0.804381091,1721.40645
0.188520621,0.00159243101,0.000875379914,-3.56558657e-06,-0.0581199695,-4.33464254,1727.40175
0.188557569,0.00115195011,0.000641320775,-1.93221861e-06,-0.0584291096,-4.35017464,1727.64852
0.188592039,0.000741017226,0.000417431399,-9.28976658e-07,-0.058717494,-4.3649255,1727.87925
0.188624196,0.000357650242,0.000203689779,-2.0063607e-07,-0.0589864979,-4.38002358,1728.09476
